Cowid,Time,Status,Herd,Timeassess,LogSCC
998,312,0,213,7,5.73
999,311,0,214,11,4.14
1000,316,0,214,14,4.63
1001,339,0,214,11,4.62
1002,330,0,215,6,5.14
1003,328,0,216,11,4.25
1004,275,1,216,8,7.14
1005,322,0,216,6,4.34
1006,319,0,216,6,3.76
1007,336,0,216,5,7.96
1008,327,0,216,10,4.34
1009,316,0,217,8,4.73
1010,333,0,217,11,4.64
1011,289,1,217,9,5.73
1012,337,0,217,7,3.47
1013,324,0,217,11,3.76
1014,75,1,217,12,3.91
1015,314,0,217,14,4.23
1016,333,0,217,14,3.4
1017,314,0,217,7,3.69
1018,317,0,218,8,3.04
1019,338,0,218,7,3.58
1020,314,0,218,11,4.34
1021,301,1,218,7,3.26
1022,328,0,218,10,2.89
1023,319,0,219,10,6.55
1024,314,0,219,6,5.71
1025,324,0,219,13,4.98
1026,311,0,219,10,5.23
1027,312,0,219,8,5.34
1028,333,0,219,13,4.88
1029,314,0,219,11,3.58
1030,315,0,220,13,4.73
1031,321,0,221,12,4.08
1032,335,0,221,12,3.37
1033,337,0,221,10,4.26
1034,313,0,221,8,4.04
1035,338,0,221,8,3.87
1036,315,0,221,10,3.56
1037,323,0,222,8,6.84
1038,315,0,222,13,6.86
1039,331,0,223,11,4.34
1040,189,1,223,11,5.38
1041,320,1,223,6,3.69
1042,316,0,223,9,4.13
1043,310,0,223,11,5.26
1044,102,1,224,6,4.23
1045,324,1,224,12,4.16
1046,329,0,224,14,3.26
1047,319,0,224,11,3.53
1048,334,0,224,10,4.39
1049,272,1,224,8,3.56
1050,321,0,225,13,3.33
1051,328,0,225,14,3.22
1052,325,0,225,5,3.56
1053,321,0,225,9,4.42
1054,321,0,226,14,3.95
1055,336,0,226,9,5.23
1056,8,1,226,14,3.99
1057,304,1,226,12,4.43
1058,311,0,226,14,3.53
1059,337,0,227,11,5.38
1060,326,0,227,11,4.94
1061,312,0,227,10,5.02
1062,310,0,227,12,5.27
1063,332,0,227,8,8.67
1064,324,0,227,5,6.77
1065,318,0,227,8,3.56
1066,320,0,227,8,5.07
1067,335,0,227,12,6.96
1068,313,0,228,6,4.14
1069,310,0,228,13,2.89
1070,315,0,228,6,4.8
1071,324,0,229,6,4.33
1072,329,0,229,6,2.89
1073,316,0,229,10,7.64
1074,176,1,229,12,4.84
1075,326,0,230,11,4.56
1076,329,0,230,7,4.06
1077,313,0,231,14,4.62
1078,322,0,231,14,5.57
1079,210,1,231,6,4.86
1080,265,1,232,7,4.55
1081,25,1,232,7,5.16
1082,336,0,232,11,7.04
1083,332,0,233,5,6.11
1084,311,0,234,11,3.93
1085,333,0,234,13,5.56
1086,319,0,234,13,5.03
1087,326,0,235,14,4.73
1088,335,0,235,9,4.06
1089,328,0,235,7,3.87
1090,320,0,235,14,2.77
1091,337,0,235,9,5.52
1092,300,1,236,11,3.22
1093,335,0,237,13,3.64
1094,332,0,237,7,4.03
1095,310,0,237,12,3.89
1096,314,0,237,12,3.85
1097,328,0,238,7,4.22
1098,321,1,239,5,5.43
1099,108,1,239,8,4.7
1100,319,0,240,12,4.06
1101,333,0,240,11,4.76
1102,328,0,240,6,6.54
1103,313,0,240,7,4.19
1104,332,0,240,12,4.74
1105,319,0,240,7,3.71
1106,331,0,240,13,5.17
1107,320,0,240,11,3.4
1108,309,1,240,14,4.55
1109,331,0,240,12,4.32
1110,330,0,241,9,4.44
1111,85,1,241,11,5.28
1112,3,1,241,8,4.51
1113,333,0,241,6,4.61
1114,46,1,241,9,4.28
1115,330,0,241,6,6.02
1116,338,0,241,11,4.73
1117,327,0,242,7,5.11
1118,338,0,242,13,3.78
1119,336,0,242,10,6.17
1120,307,1,243,13,4.37
1121,324,0,243,6,3.3
1122,321,0,243,7,4.99
1123,319,0,243,7,6.01
1124,269,1,244,5,5.02
1125,298,1,244,11,5.03
1126,329,0,244,10,4.41
1127,337,0,244,10,3.87
1128,313,1,244,6,4.91
1129,194,1,244,12,3.56
1130,41,1,244,11,3.87
1131,263,1,244,6,3.83
1132,154,1,244,6,5.59
1133,338,0,244,11,3.26
1134,336,0,245,13,3.37
1135,329,0,245,11,4.57
1136,313,0,245,7,6.41
1137,312,0,246,6,4.19
1138,327,0,246,6,6.98
1139,320,0,247,6,3.61
1140,319,0,247,6,3.37
1141,337,0,247,11,3.3
1142,314,0,247,13,3.89
1143,320,0,247,13,3.3
1144,307,1,247,13,4.9
1145,70,1,247,7,5.78
1146,85,1,247,9,3.97
1147,14,1,247,14,4.88
1148,333,0,248,8,4.14
1149,317,0,248,14,4.23
1150,332,0,248,13,5.05
1151,323,0,248,14,4.13
1152,337,0,248,11,3.53
1153,338,0,248,8,4.8
1154,315,0,248,5,4.38
1155,339,0,248,13,5.16
1156,318,0,248,14,6.68
1157,335,0,248,8,5.34
1158,317,1,248,12,4.26
1159,29,1,248,7,6.15
1160,323,0,248,7,6.61
1161,325,0,248,14,4.06
1162,313,0,248,7,3.85
1163,324,0,248,14,3.09
1164,312,0,248,13,5.68
1165,289,1,249,6,4.82
1166,332,0,249,14,3.64
1167,329,0,249,7,5.82
1168,310,0,249,6,4.62
1169,22,1,249,9,3.97
1170,310,0,250,7,3.09
1171,330,0,250,12,3.81
1172,312,1,250,13,6.83
1173,321,0,251,13,5.4
1174,250,1,251,6,3.87
1175,323,0,251,8,5.24
1176,324,0,251,5,4.23
1177,113,1,251,6,3.14
1178,324,0,251,10,5.57
1179,318,0,251,13,3.47
1180,323,0,252,10,3.66
1181,330,0,252,11,5.88
1182,316,0,252,8,3.58
1183,310,0,253,9,4.22
1184,20,1,253,10,3.64
1185,317,0,253,5,4.84
1186,313,0,253,14,3.66
1187,29,1,253,5,5.69
1188,330,0,253,13,4.65
1189,320,1,253,9,4.74
1190,328,0,253,13,4.49
1191,312,0,253,11,5.75
1192,338,0,253,10,5.21
1193,315,0,254,7,6.03
1194,313,0,254,14,6.59
1195,332,0,255,7,3.74
1196,332,0,255,14,3.74
1197,325,0,255,6,7.52
1198,329,0,255,13,3.71
1199,328,0,255,9,3.22
1200,328,0,255,6,4.6
1201,323,0,255,8,3.37
1202,325,0,256,10,3.99
1203,221,1,256,11,4.74
1204,259,1,256,6,7.55
1205,96,1,256,12,3.61
1206,329,0,256,13,5.42
1207,314,0,256,9,3.76
1208,52,1,256,8,4.3
1209,332,0,256,6,4.04
1210,312,0,257,7,4.63
1211,311,0,258,10,5.29
1212,311,0,258,5,7.58
1213,339,0,259,14,4.25
1214,316,0,259,11,3.22
1215,308,1,259,8,5.04
1216,333,0,260,11,6.87
1217,318,0,260,11,5.83
1218,317,0,260,6,4.77
1219,337,0,260,5,4.95
1220,179,1,260,7,3.76
1221,312,0,261,8,4.2
1222,330,0,261,7,5.56
1223,311,0,261,12,3.99
1224,326,0,261,12,3.89
1225,301,1,261,13,3.89
1226,332,0,261,10,6.12
1227,329,0,262,7,6.64
1228,338,0,262,11,6.36
1229,328,0,262,9,4.25
1230,336,0,262,8,5.73
1231,312,0,262,13,4.3
1232,336,0,262,11,3.53
1233,314,0,262,9,3.76
1234,255,1,262,10,6.78
1235,332,0,263,13,4.67
1236,326,0,263,13,3.22
1237,326,0,263,11,4.94
1238,335,0,263,7,8.63
1239,338,0,263,12,4.75
1240,337,0,263,8,6.21
1241,319,0,263,11,3.56
1242,323,0,263,10,7.74
1243,310,0,263,9,4.37
1244,244,1,263,10,4.2
1245,332,0,264,11,5.06
1246,337,0,264,10,6.1
1247,322,0,265,10,4.34
1248,319,0,265,13,5.14
1249,317,0,265,5,6.16
1250,329,0,265,8,3.22
1251,328,0,265,9,8.13
1252,313,0,265,6,5.71
1253,306,1,265,8,4.62
1254,327,0,266,9,4.92
1255,313,0,266,11,3.85
1256,329,0,266,9,3.83
1257,339,0,267,8,3.64
1258,336,0,267,8,4.39
1259,326,0,267,9,5.6
1260,333,0,267,11,4.25
1261,312,0,267,8,3.53
1262,310,0,267,8,3.87
1263,325,0,267,14,6.16
1264,313,0,268,13,4.92
1265,323,0,268,8,3.87
1266,338,0,269,12,3.74
1267,329,0,269,8,6.3
1268,312,0,269,13,5.43
1269,310,0,269,9,5.29
1270,332,0,269,12,5.3
1271,324,0,269,13,3.26
1272,313,0,269,13,6.45
1273,339,0,270,9,3.04
1274,335,0,270,7,3.4
1275,242,1,270,6,5.96
1276,339,0,270,5,4.32
1277,325,0,270,11,4.57
1278,318,0,271,10,3.53
1279,328,0,271,13,3.26
1280,324,0,271,10,3.37
1281,78,1,271,13,3.58
1282,312,0,271,6,5.42
1283,240,1,271,12,6.27
1284,319,0,271,12,2.4
1285,313,0,271,7,4.34
1286,322,0,271,11,4.76
1287,307,1,271,6,4.08
1288,316,0,271,13,3.37
1289,339,0,271,11,4.55
1290,302,1,271,12,4.17
1291,310,0,271,12,4.19
1292,79,1,272,9,4.41
1293,322,0,272,7,7.06
1294,315,0,273,10,3.5
1295,336,0,273,5,3.5
1296,316,0,273,12,4.84
1297,333,0,273,7,4.76
1298,322,0,273,14,3.47
1299,330,0,274,10,3.61
1300,317,0,274,8,3.3
1301,339,0,274,14,4.16
1302,323,0,274,5,7.1
1303,333,0,274,8,4.92
1304,338,0,274,6,2.94
1305,314,0,274,13,5.12
1306,339,0,274,6,4.26
1307,323,0,274,13,5.59
1308,315,0,275,11,3.53
1309,81,1,275,6,4.01
1310,337,0,275,7,4.32
1311,331,1,275,6,3.95
1312,43,1,275,14,4.91
1313,304,1,275,7,5.35
1314,107,1,275,5,3.56
1315,310,0,275,9,4.14
1316,317,0,275,13,3.87
1317,271,1,275,12,2.89
1318,315,0,276,7,6.4
1319,325,0,276,9,5.42
1320,313,0,276,8,2.56
1321,272,1,277,7,3.81
1322,333,0,277,8,8
1323,311,0,277,5,5.43
1324,317,1,277,14,5.58
1325,331,0,278,12,7.39
1326,10,1,278,13,6.05
1327,276,1,278,13,6.14
1328,269,1,278,9,5.66
1329,300,1,279,5,7.91
1330,324,0,279,11,5.47
1331,325,1,279,14,4.17
1332,335,0,279,10,4.38
1333,330,0,280,13,7.2
1334,333,1,280,10,3.71
1335,318,0,281,14,4.39
1336,320,0,282,8,4.71
1337,293,1,282,14,4.08
1338,317,0,282,9,3.85
1339,318,0,282,13,4.04
1340,331,0,282,8,4.96
1341,311,0,282,14,4.69
1342,315,0,282,9,5.27
1343,339,0,282,11,4.5
1344,310,0,282,8,5.33
1345,316,0,282,10,4.5
1346,338,0,282,7,4.45
1347,182,1,282,10,6.98
1348,328,0,282,7,5.96
1349,320,0,282,8,4.62
1350,335,0,283,12,4.04
1351,338,0,283,6,5.42
1352,320,0,283,11,4.8
1353,313,0,283,8,4.19
1354,320,1,283,10,4.52
1355,338,0,284,12,6.57
1356,325,0,284,7,5.72
1357,320,0,284,8,6.96
1358,114,1,284,7,4.08
1359,320,0,284,7,4.91
1360,337,0,284,7,6.29
1361,321,0,285,6,3.3
1362,334,0,285,13,3.76
1363,326,0,285,6,6.75
1364,313,0,285,10,3.3
1365,289,1,285,10,4.36
1366,19,1,285,13,4.14
1367,319,1,285,13,3.95
1368,330,0,285,9,4.78
1369,320,0,286,10,5.12
1370,338,0,286,10,2.64
1371,316,0,286,5,5.3
1372,339,0,286,6,4.25
1373,336,0,286,14,7.14
1374,330,0,286,6,4.39
1375,312,0,287,5,6.36
1376,322,0,287,6,4.2
1377,324,0,287,7,3.66
1378,314,0,287,7,5.58
1379,18,1,287,8,4.5
1380,337,0,287,6,4.88
1381,328,0,288,8,6.95
1382,316,0,288,6,4.23
1383,312,0,288,10,4.61
1384,327,0,289,9,3.61
1385,323,0,289,12,4.95
1386,331,0,289,7,5.04
1387,339,0,289,10,4.14
1388,326,0,289,9,3.04
1389,74,1,289,9,5.31
1390,316,0,290,9,6.32
1391,322,0,290,11,4.19
1392,328,0,290,12,3.58
1393,334,0,291,13,4.45
1394,331,0,292,10,7.91
1395,335,0,292,14,3.22
1396,320,0,292,13,4.17
1397,199,1,292,7,5.91
1398,333,0,292,8,5
1399,316,0,292,6,4.5
1400,313,0,292,9,4.25
1401,317,1,293,11,4.29
1402,328,0,293,14,4.62
1403,334,0,293,7,3.43
1404,328,0,293,6,5.88
1405,338,0,294,11,4.96
1406,23,1,294,5,4.29
1407,330,0,294,14,4.04
1408,337,0,294,11,6.32
1409,91,1,294,8,4.23
1410,336,0,294,14,4.26
1411,333,0,294,11,6.5
1412,147,1,294,8,8.26
1413,333,0,295,8,7.99
1414,330,0,295,12,4.43
1415,330,0,295,14,5.49
1416,324,0,295,12,5.41
1417,313,0,295,13,6.53
1418,325,0,295,8,4.08
1419,335,0,296,9,3.71
1420,326,0,296,14,5.22
1421,334,1,296,6,4.39
1422,326,0,296,14,3.56
1423,319,0,296,5,3.56
1424,315,0,296,10,5.57
1425,324,0,296,11,3.43
1426,323,0,296,6,6.15
1427,318,0,297,7,6.79
1428,337,0,297,11,3.89
1429,318,0,297,10,6.72
1430,316,0,297,12,4.13
1431,314,0,297,6,4.87
1432,326,0,297,14,4.22
1433,236,1,298,7,4.17
1434,315,0,298,11,3.71
1435,338,0,298,10,3.22
1436,312,0,298,11,3.14
1437,320,0,298,7,3.61
1438,315,0,298,13,5.65
1439,316,0,298,9,4.62
1440,322,0,299,10,4.88
1441,330,0,299,9,3.56
1442,310,0,299,12,4.17
1443,324,0,299,10,5.22
1444,261,1,300,13,3.47
1445,320,0,301,14,4.39
1446,143,1,301,9,5.08
1447,329,0,301,5,5.04
1448,313,0,301,7,4.2
1449,157,1,301,11,4.26
1450,69,1,301,6,6.08
1451,329,0,302,13,3.5
1452,331,0,302,14,3.64
1453,316,0,302,14,3.5
1454,319,0,302,5,4.7
1455,327,0,302,5,5.05
1456,325,0,302,12,4.09
1457,327,0,302,5,5.95
1458,335,0,302,9,3.89
1459,336,0,302,13,3.4
1460,315,0,303,10,5.87
1461,324,0,303,10,5.51
1462,322,0,303,8,5.77
1463,320,0,303,9,5.34
1464,318,0,304,14,3.33
1465,321,0,304,9,2.94
1466,323,0,304,9,4.77
1467,313,0,305,10,5.1
1468,339,0,305,6,6.57
1469,319,0,306,8,5.19
1470,322,0,306,8,2.3
1471,313,0,306,13,5.47
1472,311,0,306,9,3.87
1473,165,1,306,9,3.5
1474,327,0,307,8,6.67
1475,329,0,307,9,7.06
1476,223,1,307,11,3.61
1477,322,0,307,9,3.14
1478,314,0,307,7,3.93
1479,319,0,308,14,4.11
1480,312,0,308,10,3.78
1481,315,0,308,10,5.02
1482,326,0,308,10,2.71
1483,321,0,308,13,5.45
1484,325,0,308,14,3.66
1485,316,0,308,7,6.03
1486,307,1,308,10,5.56
1487,328,0,308,12,3.69
1488,314,0,308,10,5.23
1489,324,0,309,10,3.09
1490,336,0,310,6,4.22
1491,316,0,310,14,2.08
1492,336,0,310,8,3.4
1493,336,0,311,12,4.64
1494,336,0,311,7,4.49
1495,192,1,311,9,4.16
1496,292,1,311,6,4.85
1497,316,0,311,7,4.7
1498,310,0,311,8,4.52
1499,102,1,311,10,3.37
1500,336,0,311,14,5.32
1501,337,0,312,13,5.35
1502,313,0,312,14,4.44
1503,318,0,312,7,3.43
1504,320,0,312,6,5.3
1505,329,0,312,12,5.64
1506,172,1,313,6,4.55
1507,332,0,313,6,4.6
1508,321,0,313,7,5.23
1509,337,0,313,6,5.51
1510,325,0,314,12,4.83
1511,317,0,314,14,4.72
1512,338,0,314,13,4.37
1513,303,1,314,6,6.7
1514,338,0,314,10,5.32
1515,325,0,314,9,5.89
1516,110,1,314,11,5.86
1517,283,1,314,7,3.37
1518,318,0,314,9,6.39
1519,338,0,315,14,5.3
1520,316,0,315,6,4.56
1521,311,0,315,6,7.62
1522,311,0,316,8,4.7
1523,319,0,316,9,4.09
1524,338,0,316,14,4.6
1525,319,0,316,12,2.56
1526,314,0,316,11,3.76
1527,310,0,316,7,4.98
1528,338,0,316,12,3.33
1529,265,1,316,10,5.49
1530,116,1,316,9,5.42
1531,329,0,317,6,4.03
1532,317,0,317,10,4.26
1533,320,0,317,13,3.47
1534,330,0,317,8,5.23
1535,149,1,317,13,3.91
1536,324,0,317,6,5.42
1537,325,0,318,11,6.07
1538,333,0,318,7,5.47
1539,317,0,318,6,6.69
1540,328,0,318,7,4.16
1541,324,0,318,12,4.69
1542,311,0,318,14,4.67
1543,318,0,318,11,5.27
1544,325,0,319,9,5.56
1545,317,0,319,9,5.81
1546,333,0,319,11,5.16
1547,332,0,319,10,3.53
1548,314,0,319,6,4.85
1549,323,0,319,11,2.77
1550,310,0,319,6,4.14
1551,314,0,319,10,4.69
1552,314,0,319,12,3.47
1553,326,0,319,13,3
1554,315,0,319,5,3.5
1555,311,0,320,12,5.08
1556,171,1,320,14,3.76
1557,321,0,320,13,2.94
1558,329,0,320,13,4.43
1559,327,0,320,14,4.09
1560,326,0,320,9,6.84
1561,312,0,321,14,5.46
1562,328,0,321,9,5.29
1563,316,0,321,10,4.79
1564,304,1,321,8,3.99
1565,329,0,321,11,8.21
1566,316,0,321,10,5.57
1567,323,0,321,8,5.72
1568,333,0,321,14,5.02
1569,332,0,322,10,2.2
1570,103,1,322,8,3.95
1571,326,0,322,7,5.55
1572,334,0,322,8,5.37
1573,326,0,322,11,5
1574,323,0,322,8,5.61
1575,331,0,322,6,4.79
1576,312,0,322,5,5.48
1577,75,1,322,8,7.31
1578,339,0,322,9,5.53
1579,317,0,323,9,4.8
1580,321,0,323,8,3.99
1581,312,0,323,5,6.74
1582,336,0,323,7,4.62
1583,331,0,323,9,4.22
1584,339,0,324,8,5.99
1585,337,0,324,7,6.16
1586,313,0,324,14,4.14
1587,321,0,324,8,7.99
1588,311,0,324,14,4.63
1589,323,0,324,6,4.06
1590,154,1,324,6,4.61
1591,314,0,324,14,7.2
1592,311,0,324,13,5.46
1593,332,0,324,14,4.84
1594,322,0,324,10,4.08
1595,315,0,325,6,7.42
1596,329,0,325,14,4.14
1597,339,0,325,10,5.18
1598,301,1,325,14,7.25
1599,326,0,326,11,3.93
1600,320,0,327,10,3.93
1601,326,0,328,11,3.5
1602,117,1,328,6,4.23
1603,326,0,328,11,3.53
1604,332,0,328,8,2.89
1605,323,0,328,8,2.64
1606,317,0,328,12,6.4
1607,40,1,328,7,4.82
1608,334,0,328,6,5.4
1609,312,1,328,8,8.24
1610,333,0,328,12,5.7
1611,105,1,328,14,5.18
1612,337,0,328,12,3.78
1613,304,1,328,6,5.81
1614,313,0,329,12,3.09
1615,318,0,329,11,3.3
1616,334,0,329,8,3.71
1617,328,0,330,6,5.41
1618,332,0,330,6,4.08
1619,314,0,331,13,4.84
1620,336,0,331,5,3.69
1621,289,1,331,6,4.81
1622,266,1,332,10,3.93
1623,319,0,332,6,4.91
1624,338,0,332,7,4.74
1625,208,1,332,14,3.5
1626,328,0,332,7,5.17
1627,327,0,332,13,3.97
1628,336,0,333,6,4.77
1629,318,0,333,6,5.77
1630,320,0,333,8,5.93
1631,317,0,333,14,3
1632,232,1,334,7,3.53
1633,311,0,334,9,3.47
1634,330,0,334,12,4.47
1635,333,0,334,12,3.78
1636,303,1,334,8,6.42
1637,323,0,334,9,4.84
1638,334,0,335,12,5.96
1639,323,0,335,9,6.27
1640,326,0,335,8,6.69
1641,337,0,335,6,3.74
1642,316,0,336,9,8.1
1643,228,1,337,10,5.96
1644,331,0,337,9,5.58
1645,326,0,338,7,6.02
1646,316,0,338,12,4.85
1647,169,1,338,9,4.42
1648,313,0,339,7,4.58
1649,336,0,340,13,4.06
1650,308,1,340,6,3.4
1651,12,1,340,11,2.89
1652,309,1,340,14,3.69
1653,300,1,341,11,2.89
1654,338,0,341,12,3.76
1655,327,0,341,8,3.69
1656,318,0,341,6,3.18
1657,200,1,342,14,5.88
1658,325,0,342,10,7.51
1659,327,0,342,7,5.92
1660,320,0,342,12,3.85
1661,321,0,343,10,4.34
1662,330,0,343,9,7.64
1663,339,0,343,7,7.86
1664,125,1,343,14,3.5
1665,321,0,343,13,3.76
1666,311,0,343,12,4.57
1667,324,0,343,12,3.93
1668,317,0,343,13,3.85
1669,234,1,343,6,3.14
1670,330,0,344,11,4.36
1671,330,0,344,12,4.49
1672,335,0,344,8,4.62
1673,327,0,344,10,4.36
1674,327,0,344,14,7.33
1675,191,1,344,7,5.98
1676,318,0,345,9,4.51
1677,337,0,345,10,3.66
1678,326,0,345,8,6.67
1679,335,0,346,13,3.56
1680,337,0,346,12,4.57
1681,314,0,346,7,4.88
1682,335,0,346,14,5.66
1683,324,0,347,12,6.5
1684,318,0,347,10,5.47
1685,285,1,347,14,4.06
1686,337,0,347,5,5.13
1687,22,1,347,6,3.97
1688,310,0,347,13,4.14
1689,338,0,347,9,4.28
1690,251,1,347,5,6.2
1691,331,0,347,12,4.68
1692,316,0,347,10,4.16
1693,322,0,347,13,4.26
1694,329,0,347,13,4.81
1695,321,0,347,11,3.09
1696,328,0,347,9,4.04
1697,315,0,347,6,6.52
1698,339,0,347,7,5.61
1699,327,0,347,12,4.2
1700,241,1,347,11,6.59
1701,338,0,348,10,5.64
1702,310,0,348,9,4.19
1703,226,1,348,11,2.77
1704,320,0,348,12,4.01
1705,331,0,348,10,5.71
1706,326,0,348,6,3.71
1707,331,0,348,9,5.69
1708,317,0,349,10,4.22
1709,336,0,349,5,7.46
1710,334,0,349,13,3.04
1711,310,0,350,13,7.66
1712,19,1,351,6,5.39
1713,320,0,351,7,5.31
1714,337,0,351,10,3.58
1715,155,1,351,10,7.65
1716,316,0,351,6,6.4
1717,313,0,351,12,3.85
1718,338,0,351,6,7.45
1719,332,0,351,6,6.19
1720,320,0,351,13,4.32
1721,334,0,351,10,5.41
1722,310,0,351,14,3.95
1723,322,0,351,12,3.22
1724,322,0,351,12,3.56
1725,327,0,351,13,3.76
1726,71,1,351,7,5.58
1727,318,1,352,11,4.82
1728,325,0,352,8,4.23
1729,315,0,352,11,4.33
1730,311,0,352,8,6.23
1731,334,0,352,11,4.61
1732,318,0,352,12,4.87
1733,334,0,352,11,5.33
1734,315,0,353,5,5.76
1735,328,0,353,8,3.69
1736,216,1,353,5,6.59
1737,332,0,353,14,4.36
1738,310,1,353,7,5.6
1739,47,1,354,6,6.55
1740,332,0,354,7,7.32
1741,324,0,354,14,5.12
1742,310,0,354,12,5.45
1743,338,0,355,7,4.83
1744,337,0,355,6,4.93
1745,315,0,355,13,4.51
1746,74,1,356,11,3.14
1747,155,1,356,14,5.32
1748,331,0,356,10,4.25
1749,319,0,356,11,3.76
1750,310,0,357,11,4.92
1751,220,1,357,8,4.48
1752,338,0,357,11,3.61
1753,338,0,357,13,3.14
1754,330,0,357,11,3.95
1755,314,0,358,5,6.65
1756,322,0,358,6,4.8
1757,312,0,358,9,5.31
1758,335,0,358,12,5.04
1759,333,0,358,13,5.09
1760,333,0,358,5,7.15
1761,312,0,358,5,6.09
1762,334,0,359,12,6.12
1763,314,0,359,10,3.47
1764,335,0,359,13,4.29
1765,323,0,359,5,7.29
1766,328,0,359,5,4.13
1767,311,0,360,5,5.16
1768,317,0,360,7,5.15
1769,312,0,360,14,5.35
1770,329,0,360,14,6.79
1771,258,1,360,7,4.22
1772,339,0,360,13,5.11
1773,330,0,361,9,4.37
1774,314,0,361,10,4.19
1775,339,0,361,7,4.77
1776,335,0,361,6,4.75
1777,338,0,361,8,7.61
1778,325,0,361,7,4.93
1779,244,1,361,8,3.33
1780,312,1,361,8,5.42
1781,339,0,361,5,4.41
1782,310,0,361,12,5.99
1783,165,1,361,11,4.72
1784,339,0,361,8,4.84
1785,315,0,362,9,2.89
1786,311,0,362,13,3.91
1787,263,1,362,9,5.35
1788,333,0,362,8,3.4
1789,329,0,362,6,3.87
1790,313,0,363,10,4.54
1791,313,0,363,7,4.77
1792,318,0,363,6,4.03
1793,320,0,363,6,3.89
1794,259,1,363,9,3.83
1795,326,0,363,8,5.77
1796,321,0,364,9,3.89
1797,316,0,364,12,6.61
1798,316,0,364,6,5.03
1799,326,0,364,11,5.97
1800,332,0,365,11,4.78
1801,337,0,365,6,5.42
1802,320,0,365,14,3.4
1803,228,1,365,14,4.38
1804,330,0,365,6,7.13
1805,322,0,365,5,5.89
1806,326,0,365,6,6.63
1807,298,1,365,14,3.43
1808,332,0,365,13,4.97
1809,326,0,365,11,4.77
1810,328,0,365,5,4.17
1811,330,0,365,12,3.83
1812,329,0,365,7,7.85
1813,335,0,365,9,4.72
1814,313,0,366,10,4.7
1815,322,0,366,8,6.12
1816,334,0,366,6,4.61
1817,319,1,366,8,5.26
1818,314,0,366,12,5.27
1819,152,1,366,11,4.42
1820,115,1,366,11,3.91
1821,315,0,366,9,5.47
1822,319,0,366,8,3.83
1823,330,0,366,5,7.54
1824,223,1,366,8,7.48
1825,339,0,366,11,6.87
1826,86,1,366,10,3.26
1827,331,0,367,8,5.53
1828,316,0,367,12,6.26
1829,326,0,367,14,3.18
1830,320,0,367,8,4.7
1831,314,0,367,6,6.08
1832,333,0,368,5,6.05
1833,312,1,368,12,3.26
1834,335,0,368,13,4.09
1835,319,0,368,13,3.09
1836,320,0,368,7,5.34
1837,47,1,369,9,4.94
1838,321,0,369,11,7.37
1839,310,0,369,11,4.32
1840,317,0,370,10,4.53
1841,318,1,370,12,7.55
1842,189,1,371,8,3
1843,315,0,371,12,3
1844,339,0,371,14,5.12
1845,94,1,371,12,5.95
1846,311,0,371,11,4.16
1847,338,0,372,9,4.96
1848,323,0,373,9,3.4
1849,333,0,373,11,4.87
1850,334,0,373,7,5.26
1851,332,0,373,11,3.99
1852,310,0,373,14,5.84
1853,338,0,374,10,8.1
1854,321,0,374,14,4.67
1855,287,1,374,11,5.65
1856,333,0,375,12,4.82
1857,337,0,375,13,3.85
1858,298,1,375,10,7.31
1859,326,0,375,11,3.81
1860,337,0,375,11,3.89
1861,310,0,376,8,3.83
1862,308,1,376,8,3.43
1863,338,0,376,7,5.48
1864,333,0,376,13,2.94
1865,166,1,376,8,3.53
1866,324,0,376,13,3.56
1867,318,0,376,9,4.85
1868,324,0,376,14,3.43
1869,331,0,376,9,3.95
1870,318,0,376,12,3.22
1871,321,0,377,12,4.84
1872,336,0,377,8,4.92
1873,315,0,377,13,4.16
1874,336,0,377,6,4.06
1875,328,0,377,12,3.81
1876,318,0,378,8,6.57
1877,324,0,378,14,4.11
1878,331,0,378,11,4.95
1879,120,1,378,14,3.37
1880,334,0,379,14,5.66
1881,322,0,380,13,3.64
1882,211,1,380,5,4.78
1883,338,0,381,9,4.52
1884,332,0,381,9,3.89
1885,313,0,381,10,3.78
1886,310,0,381,6,4.2
1887,332,1,381,14,2.94
1888,310,0,382,13,3.97
1889,324,0,382,14,4.41
1890,334,0,382,9,3.83
1891,320,0,383,13,3.85
1892,311,0,383,9,8.14
1893,318,1,383,9,5.06
1894,320,0,384,14,4.71
1895,337,0,385,13,4.69
1896,318,0,385,9,5.83
1897,328,0,385,13,4.9
1898,224,1,385,12,8.31
1899,326,0,385,12,4.61
1900,243,1,386,11,3
1901,200,1,386,13,2.94
1902,336,0,386,13,1.79
1903,216,1,386,14,3
1904,333,0,386,9,4.28
1905,338,0,386,8,4.25
1906,330,1,386,9,3.74
1907,312,0,386,10,3.33
1908,325,0,386,5,3.26
1909,327,0,387,13,4.95
1910,319,0,388,7,4.29
1911,322,0,388,8,6.81
1912,335,0,388,13,3.22
1913,335,0,389,10,3.04
1914,325,0,389,11,4.04
1915,125,1,389,11,3.26
1916,325,0,390,8,6.77
1917,324,0,390,10,6.16
1918,313,0,390,12,7.25
1919,311,0,390,7,6.23
1920,27,1,390,8,3.64
1921,220,1,391,13,7.02
1922,334,0,391,13,3.09
1923,322,0,391,14,6.87
1924,325,0,391,13,7.02
1925,322,0,392,13,2.48
1926,273,1,392,12,6.18
1927,314,0,392,11,2.2
1928,338,0,392,11,2.77
1929,318,0,392,11,3.93
